date,ticker,name,cash_buy,deposit_buy,sell
2022-07-03,THB,THAILAND BAHT,578.22,642.47,666.59
2022-07-03,CAD,CANADIAN DOLLAR,17589.12,17766.79,18323.64
2022-07-03,CHF,SWISS FRANC,23712.27,23951.79,24702.48
2022-07-03,HKD,HONGKONG DOLLAR,2895.02,2924.26,3015.91
2022-07-03,CNY,YUAN RENMINBI,3407.18,3441.60,3550.00
2022-07-03,DKK,DANISH KRONE,,3215.58,3336.32
2022-07-03,INR,INDIAN RUPEE,,294.08,305.62
2022-07-03,KRW,KOREAN WON,15.54,17.27,18.92
2022-07-03,KWD,KUWAITI DINAR,,75785.83,78759.18
2022-07-03,MYR,MALAYSIAN RINGGIT,,5231.26,5341.53
2022-07-03,NOK,NORWEGIAN KRONER,,2299.34,2395.24
2022-07-03,RUB,RUSSIAN RUBLE,,380.32,515.00
2022-07-03,SAR,SAUDI RIAL,,6194.31,6437.33
2022-07-03,SEK,SWEDISH KRONA,,2218.03,2310.55
2022-07-04,USD,US DOLLAR,23130.00,23160.00,23440.00
2022-07-04,EUR,EURO,23737.79,23977.57,25045.79
2022-07-04,GBP,POUND STERLING,27507.86,27785.72,28656.57
2022-07-04,JPY,YEN,167.24,168.93,176.91
2022-07-04,AUD,AUSTRALIAN DOLLAR,15459.54,15615.70,16105.12
2022-07-04,SGD,SINGAPORE DOLLAR,16298.15,16462.77,16978.74
2022-07-04,THB,THAILAND BAHT,578.22,642.47,666.59
2022-07-04,CAD,CANADIAN DOLLAR,17589.12,17766.79,18323.64
2022-07-04,CHF,SWISS FRANC,23712.27,23951.79,24702.48
2022-07-04,HKD,HONGKONG DOLLAR,2895.02,2924.26,3015.91
2022-07-04,CNY,YUAN RENMINBI,3407.18,3441.60,3550.00
2022-07-04,DKK,DANISH KRONE,,3215.58,3336.32
2022-07-04,INR,INDIAN RUPEE,,294.08,305.62
2022-07-04,KRW,KOREAN WON,15.54,17.27,18.92
2022-07-04,KWD,KUWAITI DINAR,,75785.83,78759.18
2022-07-04,MYR,MALAYSIAN RINGGIT,,5231.26,5341.53
2022-07-04,NOK,NORWEGIAN KRONER,,2299.34,2395.24
2022-07-04,RUB,RUSSIAN RUBLE,,380.32,515.00
2022-07-04,SAR,SAUDI RIAL,,6194.31,6437.33
2022-07-04,SEK,SWEDISH KRONA,,2218.03,2310.55
2022-07-05,USD,US DOLLAR,23130.00,23160.00,23440.00
2022-07-05,EUR,EURO,23737.79,23977.57,25045.79
2022-07-05,GBP,POUND STERLING,27507.86,27785.72,28656.57
2022-07-05,JPY,YEN,167.24,168.93,176.91
2022-07-05,AUD,AUSTRALIAN DOLLAR,15459.54,15615.70,16105.12
2022-07-05,SGD,SINGAPORE DOLLAR,16298.15,16462.77,16978.74
2022-07-05,THB,THAILAND BAHT,578.22,642.47,666.59
2022-07-05,CAD,CANADIAN DOLLAR,17589.12,17766.79,18323.64
2022-07-05,CHF,SWISS FRANC,23712.27,23951.79,24702.48
2022-07-05,HKD,HONGKONG DOLLAR,2895.02,2924.26,3015.91
2022-07-05,CNY,YUAN RENMINBI,3407.18,3441.60,3550.00
2022-07-05,DKK,DANISH KRONE,,3215.58,3336.32
2022-07-05,INR,INDIAN RUPEE,,294.08,305.62
2022-07-05,KRW,KOREAN WON,15.54,17.27,18.92
2022-07-05,KWD,KUWAITI DINAR,,75785.83,78759.18
2022-07-05,MYR,MALAYSIAN RINGGIT,,5231.26,5341.53
2022-07-05,NOK,NORWEGIAN KRONER,,2299.34,2395.24
2022-07-05,RUB,RUSSIAN RUBLE,,380.32,515.00
2022-07-05,SAR,SAUDI RIAL,,6194.31,6437.33
2022-07-05,SEK,SWEDISH KRONA,,2218.03,2310.55
2022-07-06,USD,US DOLLAR,23130.00,23160.00,23440.00
2022-07-06,EUR,EURO,23737.79,23977.57,25045.79
2022-07-06,GBP,POUND STERLING,27507.86,27785.72,28656.57
2022-07-06,JPY,YEN,167.24,168.93,176.91
2022-07-06,AUD,AUSTRALIAN DOLLAR,15459.54,15615.70,16105.12
2022-07-06,SGD,SINGAPORE DOLLAR,16298.15,16462.77,16978.74
2022-07-06,THB,THAILAND BAHT,578.22,642.47,666.59
2022-07-06,CAD,CANADIAN DOLLAR,17589.12,17766.79,18323.64
2022-07-06,CHF,SWISS FRANC,23712.27,23951.79,24702.48
2022-07-06,HKD,HONGKONG DOLLAR,2895.02,2924.26,3015.91
2022-07-06,CNY,YUAN RENMINBI,3407.18,3441.60,3550.00
2022-07-06,DKK,DANISH KRONE,,3215.58,3336.32
2022-07-06,INR,INDIAN RUPEE,,294.08,305.62
2022-07-06,KRW,KOREAN WON,15.54,17.27,18.92
2022-07-06,KWD,KUWAITI DINAR,,75785.83,78759.18
2022-07-06,MYR,MALAYSIAN RINGGIT,,5231.26,5341.53
2022-07-06,NOK,NORWEGIAN KRONER,,2299.34,2395.24
2022-07-06,RUB,RUSSIAN RUBLE,,380.32,515.00
2022-07-06,SAR,SAUDI RIAL,,6194.31,6437.33
2022-07-06,SEK,SWEDISH KRONA,,2218.03,2310.55
2022-07-07,USD,US DOLLAR,23130.00,23160.00,23440.00
2022-07-07,EUR,EURO,23737.79,23977.57,25045.79
2022-07-07,GBP,POUND STERLING,27507.86,27785.72,28656.57
2022-07-07,JPY,YEN,167.24,168.93,176.91
2022-07-07,AUD,AUSTRALIAN DOLLAR,15459.54,15615.70,16105.12
2022-07-07,SGD,SINGAPORE DOLLAR,16298.15,16462.77,16978.74
2022-07-07,THB,THAILAND BAHT,578.22,642.47,666.59
2022-07-07,CAD,CANADIAN DOLLAR,17589.12,17766.79,18323.64
2022-07-07,CHF,SWISS FRANC,23712.27,23951.79,24702.48
2022-07-07,HKD,HONGKONG DOLLAR,2895.02,2924.26,3015.91
2022-07-07,CNY,YUAN RENMINBI,3407.18,3441.60,3550.00
2022-07-07,DKK,DANISH KRONE,,3215.58,3336.32
2022-07-07,INR,INDIAN RUPEE,,294.08,305.62
2022-07-07,KRW,KOREAN WON,15.54,17.27,18.92
2022-07-07,KWD,KUWAITI DINAR,,75785.83,78759.18
