date,usd_buy_black_market,usd_sell_black_market,usd_buy_bank,usd_sell_bank,usd_deposit_bank,gap_black_market,gap_bank,difference_buy,difference_sell
29-09-2014,21260,21280,21195,21245,21195,20,50,0.003066761028544418,0.0016474464579900872
30-09-2014,21250,21270,21195,21245,21195,20,50,0.0025949516395376016,0.001176747469992856
01-10-2014,21240,21260,21210,21260,21210,20,50,0.0014144271570013522,0.0
02-10-2014,21240,21260,21245,21295,21245,20,50,-0.0002353494939986156,-0.0016435783047663577
03-10-2014,21260,21280,21270,21320,21270,20,50,-0.0004701457451810054,-0.0018761726078799779
04-10-2014,21260,21280,21270,21320,21270,20,50,-0.0004701457451810054,-0.0018761726078799779
05-10-2014,21260,21280,21270,21320,21270,20,50,-0.0004701457451810054,-0.0018761726078799779
06-10-2014,21320,21350,21250,21310,21250,30,60,0.0032941176470588918,0.0018770530267480101
07-10-2014,21320,21350,21250,21310,21250,30,60,0.0032941176470588918,0.0018770530267480101
08-10-2014,21260,21280,21235,21285,21235,20,50,0.0011773016246763301,-0.00023490721165142503
09-10-2014,21240,21260,21200,21250,21200,20,50,0.0018867924528302993,0.00047058823529422256
10-10-2014,21240,21260,21190,21240,21190,20,50,0.0023596035865973697,0.0009416195856872811
11-10-2014,21240,21260,21190,21240,21190,20,50,0.0023596035865973697,0.0009416195856872811
12-10-2014,21240,21260,21190,21240,21190,20,50,0.0023596035865973697,0.0009416195856872811
13-10-2014,21250,21270,21190,21240,21190,20,50,0.002831524303916977,0.0014124293785311437
14-10-2014,21240,21270,21220,21270,21220,30,50,0.0009425070688029447,0.0
15-10-2014,21250,21270,21220,21270,21220,20,50,0.001413760603204528,0.0
16-10-2014,21250,21270,21220,21270,21220,20,50,0.001413760603204528,0.0
17-10-2014,21250,21270,21220,21270,21220,20,50,0.001413760603204528,0.0
18-10-2014,21250,21270,21220,21270,21220,20,50,0.001413760603204528,0.0
19-10-2014,21250,21270,21220,21270,21220,20,50,0.001413760603204528,0.0
20-10-2014,21250,21270,21240,21290,21240,20,50,0.00047080979284364055,-0.0009394081728510972
21-10-2014,21255,21270,21240,21290,21240,15,50,0.0007062146892655718,-0.0009394081728510972
22-10-2014,21250,21270,21220,21270,21220,20,50,0.001413760603204528,0.0
23-10-2014,21250,21270,21235,21285,21235,20,50,0.0007063809748057981,-0.0007047216349541641
24-10-2014,21260,21280,21235,21285,21235,20,50,0.0011773016246763301,-0.00023490721165142503
25-10-2014,21260,21280,21235,21285,21235,20,50,0.0011773016246763301,-0.00023490721165142503
26-10-2014,21260,21280,21235,21285,21235,20,50,0.0011773016246763301,-0.00023490721165142503
27-10-2014,21260,21280,21250,21300,21250,20,50,0.00047058823529422256,-0.0009389671361502705
28-10-2014,21270,21290,21255,21305,21255,20,50,0.0007057163020465218,-0.0007040600797935115
29-10-2014,21270,21290,21240,21290,21240,20,50,0.0014124293785311437,0.0
30-10-2014,21270,21290,21245,21295,21245,20,50,0.001176747469992856,-0.00023479690068095582
31-10-2014,21300,21320,21255,21305,21255,20,50,0.0021171489061397875,0.0007040600797934005
01-11-2014,21300,21320,21255,21305,21255,20,50,0.0021171489061397875,0.0007040600797934005
02-11-2014,21300,21320,21255,21305,21255,20,50,0.0021171489061397875,0.0007040600797934005
03-11-2014,21360,21390,21270,21320,21270,30,50,0.004231311706629048,0.0032833020637899057
04-11-2014,21370,21390,21260,21310,21260,20,50,0.005174035747883332,0.0037541060534960202
05-11-2014,21350,21370,21265,21315,21265,20,50,0.0039971784622618856,0.0025803424818202636
06-11-2014,21360,21380,21260,21310,21260,20,50,0.00470366886171214,0.003284842796809073
07-11-2014,21360,21380,21270,21320,21270,20,50,0.004231311706629048,0.0028142589118198558
08-11-2014,21360,21380,21270,21320,21270,20,50,0.004231311706629048,0.0028142589118198558
09-11-2014,21360,21380,21270,21320,21270,20,50,0.004231311706629048,0.0028142589118198558
10-11-2014,21350,21370,21270,21320,21270,20,50,0.003761165961448043,0.002345215759849806
11-11-2014,21360,21380,21270,21320,21270,20,50,0.004231311706629048,0.0028142589118198558
12-11-2014,21370,21390,21275,21325,21275,20,50,0.004465334900117579,0.00304806565064486
13-11-2014,21370,21390,21290,21340,21290,20,50,0.003757632691404389,0.0023430178069352436
14-11-2014,21400,21420,21300,21350,21300,20,50,0.0046948356807512415,0.003278688524590123
15-11-2014,21400,21420,21300,21350,21300,20,50,0.0046948356807512415,0.003278688524590123
16-11-2014,21400,21420,21300,21350,21300,20,50,0.0046948356807512415,0.003278688524590123
17-11-2014,21390,21430,21325,21375,21325,40,50,0.00304806565064486,0.0025730994152046716
18-11-2014,21410,21430,21360,21420,21360,20,60,0.002340823970037542,0.00046685340802987696
19-11-2014,21420,21450,21340,21400,21340,30,60,0.0037488284910964786,0.002336448598130758
20-11-2014,21410,21430,21345,21395,21345,20,50,0.0030452096509721027,0.001635896237438761
21-11-2014,21420,21440,21335,21385,21335,20,50,0.003984063745019917,0.0025718961889173997
22-11-2014,21420,21440,21335,21385,21335,20,50,0.003984063745019917,0.0025718961889173997
23-11-2014,21420,21440,21335,21385,21335,20,50,0.003984063745019917,0.0025718961889173997
24-11-2014,21420,21440,21350,21400,21350,20,50,0.003278688524590123,0.0018691588785046953
25-11-2014,21430,21450,21390,21400,21390,20,10,0.0018700327255727345,0.002336448598130758
26-11-2014,21430,21450,21390,21400,21390,20,10,0.0018700327255727345,0.002336448598130758
27-11-2014,21430,21450,21390,21400,21390,20,10,0.0018700327255727345,0.002336448598130758
28-11-2014,21440,21460,21390,21405,21390,20,15,0.002337540906965918,0.002569493109086718
29-11-2014,21440,21460,21390,21405,21390,20,15,0.002337540906965918,0.002569493109086718
30-11-2014,21440,21460,21390,21405,21390,20,15,0.002337540906965918,0.002569493109086718
01-12-2014,21500,21530,21390,21405,21390,30,15,0.00514258999532502,0.005839757066105955
02-12-2014,21450,21480,21360,21405,21360,30,45,0.004213483146067398,0.0035038542396637062
03-12-2014,21440,21470,21330,21380,21330,30,50,0.005157055789967169,0.004209541627689495
04-12-2014,21430,21460,21330,21380,21330,30,50,0.00468823253633377,0.00374181478016844
05-12-2014,21420,21440,21310,21360,21310,20,50,0.005161895823557083,0.0037453183520599342
06-12-2014,21420,21440,21310,21360,21310,20,50,0.005161895823557083,0.0037453183520599342
07-12-2014,21420,21440,21310,21360,21310,20,50,0.005161895823557083,0.0037453183520599342
08-12-2014,21410,21430,21320,21370,21320,20,50,0.004221388367729784,0.002807674309780017
09-12-2014,21390,21410,21330,21380,21330,20,50,0.002812939521800173,0.001403180542563165
10-12-2014,21370,21400,21335,21385,21335,30,50,0.0016404968361847239,0.0007014262333411292
11-12-2014,21360,21390,21340,21390,21340,30,50,0.0009372071227742307,0.0
12-12-2014,21380,21410,21355,21400,21355,30,45,0.001170686022008871,0.0004672897196260628
13-12-2014,21380,21410,21355,21400,21355,30,45,0.001170686022008871,0.0004672897196260628
14-12-2014,21380,21410,21355,21400,21355,30,45,0.001170686022008871,0.0004672897196260628
15-12-2014,21410,21440,21360,21405,21360,30,45,0.002340823970037542,0.0016351319785097296
16-12-2014,21440,21470,21360,21405,21360,30,45,0.0037453183520599342,0.003036673674375212
17-12-2014,21450,21480,21360,21405,21360,30,45,0.004213483146067398,0.0035038542396637062
18-12-2014,21470,21490,21360,21405,21360,20,45,0.005149812734082326,0.0039710348049522
19-12-2014,21480,21500,21360,21405,21360,20,45,0.00561797752808979,0.004438215370240695
20-12-2014,21480,21500,21360,21405,21360,20,45,0.00561797752808979,0.004438215370240695
21-12-2014,21480,21500,21360,21405,21360,20,45,0.00561797752808979,0.004438215370240695
22-12-2014,21480,21500,21360,21405,21360,20,45,0.00561797752808979,0.004438215370240695
23-12-2014,21530,21560,21360,21405,21360,30,45,0.007958801498127333,0.0072412987619714375
24-12-2014,21540,21570,21360,21405,21360,30,45,0.008426966292134797,0.007708479327259932
25-12-2014,21570,21590,21360,21405,21360,20,45,0.00983146067415741,0.00864284045783692
26-12-2014,21560,21580,21370,21405,21370,20,35,0.008890968647636832,0.008175659892548426
27-12-2014,21560,21580,21380,21405,21380,20,25,0.008419083255378768,0.008175659892548426
28-12-2014,21560,21580,21380,21405,21380,20,25,0.008419083255378768,0.008175659892548426
29-12-2014,21560,21580,21380,21405,21380,20,25,0.008419083255378768,0.008175659892548426
30-12-2014,21570,21590,21380,21405,21380,20,25,0.008886810102899823,0.00864284045783692
31-12-2014,21560,21580,21380,21405,21380,20,25,0.008419083255378768,0.008175659892548426
01-01-2015,21560,21580,21380,21405,21380,20,25,0.008419083255378768,0.008175659892548426
02-01-2015,21560,21580,21380,21405,21380,20,25,0.008419083255378768,0.008175659892548426
03-01-2015,21560,21580,21380,21405,21380,20,25,0.008419083255378768,0.008175659892548426
04-01-2015,21560,21580,21380,21405,21380,20,25,0.008419083255378768,0.008175659892548426
05-01-2015,21570,21590,21380,21405,21380,20,25,0.008886810102899823,0.00864284045783692
06-01-2015,21560,21580,21375,21405,21375,20,30,0.008654970760233915,0.008175659892548426
07-01-2015,21580,21600,21420,21480,21420,20,60,0.007469654528478031,0.005586592178770999
08-01-2015,21575,21585,21350,21410,21350,10,60,0.01053864168618257,0.00817375058383929
09-01-2015,21550,21570,21340,21400,21340,20,60,0.009840674789128423,0.007943925233644844
10-01-2015,21550,21570,21340,21400,21340,20,60,0.009840674789128423,0.007943925233644844
11-01-2015,21550,21570,21340,21400,21340,20,60,0.009840674789128423,0.007943925233644844
12-01-2015,21500,21520,21320,21380,21320,20,60,0.008442776735459567,0.00654817586529477
13-01-2015,21450,21470,21320,21380,21320,20,60,0.0060975609756097615,0.004209541627689495
14-01-2015,21450,21470,21310,21370,21310,20,60,0.006569685593617924,0.004679457182966695
15-01-2015,21440,21460,21310,21370,21310,20,60,0.006100422336930977,0.004211511464670137
16-01-2015,21400,21420,21310,21370,21310,20,60,0.004223369310182967,0.0023397285914834587
17-01-2015,21400,21420,21310,21370,21310,20,60,0.004223369310182967,0.0023397285914834587
18-01-2015,21400,21420,21310,21370,21310,20,60,0.004223369310182967,0.0023397285914834587
19-01-2015,21390,21410,21320,21380,21320,20,60,0.0032833020637899057,0.001403180542563165
20-01-2015,21390,21410,21340,21400,21340,20,60,0.0023430178069352436,0.0004672897196260628
21-01-2015,21400,21420,21345,21405,21345,20,60,0.002576715858514822,0.0007007708479327412
22-01-2015,21410,21430,21330,21390,21330,20,60,0.0037505860290669712,0.0018700327255727345
23-01-2015,21420,21440,21320,21380,21320,20,60,0.004690431519699834,0.00280636108512633
24-01-2015,21420,21440,21320,21380,21320,20,60,0.004690431519699834,0.00280636108512633
25-01-2015,21420,21440,21320,21380,21320,20,60,0.004690431519699834,0.00280636108512633
26-01-2015,21425,21445,21320,21380,21320,20,60,0.004924953095684748,0.0030402245088867463
27-01-2015,21405,21425,21320,21380,21320,20,60,0.00398686679174487,0.0021047708138446364
28-01-2015,21390,21410,21320,21380,21320,20,60,0.0032833020637899057,0.001403180542563165
29-01-2015,21400,21420,21320,21380,21320,20,60,0.0037523452157599557,0.00187090739008422
30-01-2015,21400,21420,21315,21365,21315,20,50,0.00398780201735871,0.00257430376784451
31-01-2015,21400,21420,21315,21365,21315,20,50,0.00398780201735871,0.00257430376784451
01-02-2015,21400,21420,21315,21365,21315,20,50,0.00398780201735871,0.00257430376784451
02-02-2015,21400,21420,21325,21375,21325,20,50,0.003516998827667095,0.002105263157894832
03-02-2015,21390,21410,21320,21370,21320,20,50,0.0032833020637899057,0.0018717828731866781
04-02-2015,21390,21410,21325,21375,21325,20,50,0.00304806565064486,0.0016374269005847708
05-02-2015,21400,21420,21315,21365,21315,20,50,0.00398780201735871,0.00257430376784451
06-02-2015,21400,21420,21315,21365,21315,20,50,0.00398780201735871,0.00257430376784451
07-02-2015,21400,21420,21315,21365,21315,20,50,0.00398780201735871,0.00257430376784451
08-02-2015,21400,21420,21315,21365,21315,20,50,0.00398780201735871,0.00257430376784451
09-02-2015,21400,21420,21300,21350,21300,20,50,0.0046948356807512415,0.003278688524590123
10-02-2015,21405,21420,21310,21360,21310,15,50,0.004458000938526441,0.002808988764045006
11-02-2015,21405,21420,21310,21360,21310,15,50,0.004458000938526441,0.002808988764045006
12-02-2015,21400,21410,21305,21355,21305,10,50,0.004459047172025388,0.0025755092484196496
13-02-2015,21400,21410,21310,21360,21310,10,50,0.004223369310182967,0.002340823970037542
14-02-2015,21400,21410,21310,21360,21310,10,50,0.004223369310182967,0.002340823970037542
15-02-2015,21400,21410,21310,21360,21310,10,50,0.004223369310182967,0.002340823970037542
16-02-2015,21400,21410,21310,21360,21310,10,50,0.004223369310182967,0.002340823970037542
17-02-2015,21400,21410,21310,21360,21310,10,50,0.004223369310182967,0.002340823970037542
18-02-2015,21400,21410,21310,21360,21310,10,50,0.004223369310182967,0.002340823970037542
19-02-2015,21400,21410,21310,21360,21310,10,50,0.004223369310182967,0.002340823970037542
20-02-2015,21400,21410,21310,21360,21310,10,50,0.004223369310182967,0.002340823970037542
21-02-2015,21400,21410,21310,21360,21310,10,50,0.004223369310182967,0.002340823970037542
22-02-2015,21400,21410,21310,21360,21310,10,50,0.004223369310182967,0.002340823970037542
23-02-2015,21400,21410,21310,21360,21310,10,50,0.004223369310182967,0.002340823970037542
24-02-2015,21400,21410,21335,21385,21335,10,50,0.003046636981485884,0.0011690437222351413
25-02-2015,21480,21500,21335,21385,21335,20,50,0.006796344035622237,0.0053776011222819164
26-02-2015,21480,21500,21345,21395,21345,20,50,0.006324666198172846,0.004907688712316061
27-02-2015,21500,21520,21335,21385,21335,20,50,0.00773377079915627,0.006312836100070163
28-02-2015,21500,21520,21335,21385,21335,20,50,0.00773377079915627,0.006312836100070163
01-03-2015,21500,21520,21335,21385,21335,20,50,0.00773377079915627,0.006312836100070163
02-03-2015,21510,21530,21325,21375,21325,20,50,0.008675263774912123,0.007251461988304175
03-03-2015,21530,21550,21325,21375,21325,20,50,0.009613130128956593,0.008187134502924076
04-03-2015,21550,21570,21335,21385,21335,20,50,0.010077337707991463,0.008650923544540667
05-03-2015,21550,21570,21335,21385,21335,20,50,0.010077337707991463,0.008650923544540667
06-03-2015,21550,21570,21330,21380,21330,20,50,0.010314111579934337,0.008886810102899823
07-03-2015,21550,21570,21330,21380,21330,20,50,0.010314111579934337,0.008886810102899823
08-03-2015,21550,21570,21330,21380,21330,20,50,0.010314111579934337,0.008886810102899823
09-03-2015,21640,21680,21330,21380,21330,40,50,0.014533520862634708,0.014031805425631427
10-03-2015,21640,21680,21330,21380,21330,40,50,0.014533520862634708,0.014031805425631427
11-03-2015,21650,21690,21335,21385,21335,40,50,0.01476447152566207,0.014262333411269479
12-03-2015,21670,21690,21340,21390,21340,20,50,0.015463917525773141,0.014025245441795287
13-03-2015,21670,21690,21345,21395,21345,20,50,0.015226048254860514,0.013788268286982985
14-03-2015,21670,21690,21345,21395,21345,20,50,0.015226048254860514,0.013788268286982985
15-03-2015,21670,21690,21345,21395,21345,20,50,0.015226048254860514,0.013788268286982985
16-03-2015,21700,21750,21460,21520,21460,50,60,0.011183597390493905,0.010687732342007372
17-03-2015,21750,21770,21430,21490,21430,20,60,0.014932337844143717,0.013029315960912058
18-03-2015,21790,21810,21460,21520,21460,20,60,0.015377446411929174,0.01347583643122685
19-03-2015,21690,21720,21440,21510,21440,30,70,0.011660447761194126,0.009762900976290068
20-03-2015,21700,21750,21460,21520,21460,50,60,0.011183597390493905,0.010687732342007372
21-03-2015,21700,21750,21460,21520,21460,50,60,0.011183597390493905,0.010687732342007372
22-03-2015,21700,21750,21460,21520,21460,50,60,0.011183597390493905,0.010687732342007372
23-03-2015,21650,21680,21490,21550,21490,30,60,0.007445323406235493,0.00603248259860778
24-03-2015,21610,21630,21505,21565,21505,20,60,0.004882585445245224,0.0030141432877348606
25-03-2015,21620,21640,21465,21525,21465,20,60,0.0072210575355229345,0.005342624854820066
26-03-2015,21610,21630,21480,21540,21480,20,60,0.006052141527001842,0.00417827298050133
27-03-2015,21580,21600,21495,21555,21495,20,60,0.003954408001860976,0.0020876826722338038
28-03-2015,21580,21600,21495,21555,21495,20,60,0.003954408001860976,0.0020876826722338038
29-03-2015,21580,21600,21495,21555,21495,20,60,0.003954408001860976,0.0020876826722338038
30-03-2015,21600,21620,21515,21575,21515,20,60,0.0039507320474088115,0.002085747392815751
31-03-2015,21620,21640,21530,21590,21530,20,60,0.004180213655364584,0.0023158869847150765
01-04-2015,21650,21670,21550,21610,21550,20,60,0.004640371229698292,0.002776492364646055
02-04-2015,21650,21670,21550,21610,21550,20,60,0.004640371229698292,0.002776492364646055
03-04-2015,21650,21670,21550,21610,21550,20,60,0.004640371229698292,0.002776492364646055
04-04-2015,21650,21670,21550,21610,21550,20,60,0.004640371229698292,0.002776492364646055
05-04-2015,21650,21670,21550,21610,21550,20,60,0.004640371229698292,0.002776492364646055
06-04-2015,21610,21630,21550,21610,21550,20,60,0.0027842227378189754,0.0009254974548820183
07-04-2015,21610,21630,21560,21620,21560,20,60,0.002319109461966562,0.00046253469010171244
08-04-2015,21630,21650,21570,21630,21570,20,60,0.0027816411682892728,0.000924641701340656
09-04-2015,21650,21670,21570,21630,21570,20,60,0.0037088548910524377,0.0018492834026815341
10-04-2015,21650,21670,21570,21630,21570,20,60,0.0037088548910524377,0.0018492834026815341
11-04-2015,21650,21670,21570,21630,21570,20,60,0.0037088548910524377,0.0018492834026815341
12-04-2015,21650,21670,21570,21630,21570,20,60,0.0037088548910524377,0.0018492834026815341
13-04-2015,21645,21655,21570,21630,21570,10,60,0.003477051460361702,0.0011558021266759866
14-04-2015,21650,21660,21570,21630,21570,10,60,0.0037088548910524377,0.001386962552011095
15-04-2015,21650,21660,21565,21625,21565,10,60,0.0039415719916531256,0.0016184971098265333
16-04-2015,21640,21655,21575,21635,21575,15,60,0.0030127462340672206,0.0009244280101687874
17-04-2015,21640,21655,21565,21625,21565,15,60,0.003477857639693882,0.00138728323699433
18-04-2015,21640,21655,21565,21625,21565,15,60,0.003477857639693882,0.00138728323699433
19-04-2015,21640,21655,21565,21625,21565,15,60,0.003477857639693882,0.00138728323699433
20-04-2015,21620,21635,21555,21615,21555,15,60,0.0030155416376711486,0.0009252833680315486
21-04-2015,21610,21625,21555,21615,21555,15,60,0.002551612154952476,0.0004626416840156633
22-04-2015,21610,21630,21555,21615,21555,20,60,0.002551612154952476,0.000693962526023606
23-04-2015,21630,21640,21555,21615,21555,10,60,0.003479471120389599,0.0011566042100392693
24-04-2015,21630,21640,21560,21620,21560,10,60,0.0032467532467532756,0.0009250693802034249
25-04-2015,21630,21640,21560,21620,21560,10,60,0.0032467532467532756,0.0009250693802034249
26-04-2015,21630,21640,21560,21620,21560,10,60,0.0032467532467532756,0.0009250693802034249
27-04-2015,21640,21660,21570,21630,21570,20,60,0.003245248029670744,0.001386962552011095
28-04-2015,21640,21660,21570,21630,21570,20,60,0.003245248029670744,0.001386962552011095
29-04-2015,21640,21660,21570,21630,21570,20,60,0.003245248029670744,0.001386962552011095
30-04-2015,21640,21660,21570,21630,21570,20,60,0.003245248029670744,0.001386962552011095
01-05-2015,21640,21660,21570,21630,21570,20,60,0.003245248029670744,0.001386962552011095
02-05-2015,21640,21660,21570,21630,21570,20,60,0.003245248029670744,0.001386962552011095
03-05-2015,21640,21660,21570,21630,21570,20,60,0.003245248029670744,0.001386962552011095
04-05-2015,21620,21660,21590,21650,21590,40,60,0.0013895321908290459,0.00046189376443428465
05-05-2015,21630,21660,21610,21670,21610,30,60,0.0009254974548820183,-0.00046146746654363024
06-05-2015,21640,21660,21620,21670,21620,20,50,0.0009250693802034249,-0.00046146746654363024
07-05-2015,21700,21800,21660,21720,21660,100,60,0.001846722068328699,0.0036832412523020164
08-05-2015,21700,21730,21650,21710,21650,30,60,0.002309468822170979,0.0009212344541686956
09-05-2015,21700,21730,21650,21710,21650,30,60,0.002309468822170979,0.0009212344541686956
10-05-2015,21700,21730,21650,21710,21650,30,60,0.002309468822170979,0.0009212344541686956
11-05-2015,21720,21735,21665,21725,21665,15,60,0.0025386568197554027,0.0004602991944764323
12-05-2015,21730,21745,21675,21735,21675,15,60,0.0025374855824682463,0.0004600874166091895
13-05-2015,21720,21750,21705,21765,21705,30,60,0.0006910850034553828,-0.000689179875947632
14-05-2015,21730,21770,21750,21810,21750,40,60,-0.0009195402298850519,-0.0018340210912425325
15-05-2015,21770,21820,21720,21780,21720,50,60,0.002302025782688677,0.0018365472910928382
16-05-2015,21770,21820,21720,21780,21720,50,60,0.002302025782688677,0.0018365472910928382
17-05-2015,21770,21820,21720,21780,21720,50,60,0.002302025782688677,0.0018365472910928382
18-05-2015,21760,21800,21760,21820,21760,40,60,0.0,-0.0009165902841430373
19-05-2015,21760,21800,21770,21830,21770,40,60,-0.00045934772622879816,-0.0013742556115436955
20-05-2015,21820,21850,21770,21830,21770,30,60,0.0022967386311438798,0.000916170407695871
21-05-2015,21830,21860,21770,21830,21770,30,60,0.002756086357372567,0.0013742556115436955
22-05-2015,21855,21870,21770,21830,21770,15,60,0.0039044556729443958,0.001832340815391742
23-05-2015,21855,21870,21770,21830,21770,15,60,0.0039044556729443958,0.001832340815391742
24-05-2015,21855,21870,21770,21830,21770,15,60,0.0039044556729443958,0.001832340815391742
25-05-2015,21850,21865,21805,21865,21805,15,60,0.0020637468470534603,0.0
26-05-2015,21860,21875,21795,21855,21795,15,60,0.0029823353980271694,0.0009151223976207046
27-05-2015,21860,21880,21770,21830,21770,20,60,0.00413412953605885,0.0022904260192395665
28-05-2015,21860,21880,21780,21840,21780,20,60,0.0036730945821854544,0.001831501831501825
29-05-2015,21850,21870,21780,21840,21780,20,60,0.003213957759412356,0.0013736263736263687
30-05-2015,21850,21870,21780,21840,21780,20,60,0.003213957759412356,0.0013736263736263687
31-05-2015,21850,21870,21780,21840,21780,20,60,0.003213957759412356,0.0013736263736263687
01-06-2015,21850,21870,21780,21840,21780,20,60,0.003213957759412356,0.0013736263736263687
02-06-2015,21850,21870,21780,21840,21780,20,60,0.003213957759412356,0.0013736263736263687
03-06-2015,21840,21860,21780,21840,21780,20,60,0.0027548209366390353,0.0009157509157509125
04-06-2015,21840,21860,21780,21840,21780,20,60,0.0027548209366390353,0.0009157509157509125
05-06-2015,21830,21850,21780,21840,21780,20,60,0.0022956841138659367,0.00045787545787545625
06-06-2015,21830,21850,21780,21840,21780,20,60,0.0022956841138659367,0.00045787545787545625
07-06-2015,21830,21850,21780,21840,21780,20,60,0.0022956841138659367,0.00045787545787545625
08-06-2015,21830,21860,21770,21840,21770,30,70,0.002756086357372567,0.0009157509157509125
09-06-2015,21830,21860,21780,21840,21780,30,60,0.0022956841138659367,0.0009157509157509125
10-06-2015,21830,21860,21765,21825,21765,30,60,0.002986446129106257,0.0016036655211912887
11-06-2015,21820,21840,21760,21820,21760,20,60,0.0027573529411764053,0.0009165902841430373
12-06-2015,21820,21840,21770,21830,21770,20,60,0.0022967386311438798,0.0004580852038478245
13-06-2015,21820,21840,21770,21830,21770,20,60,0.0022967386311438798,0.0004580852038478245
14-06-2015,21820,21840,21770,21830,21770,20,60,0.0022967386311438798,0.0004580852038478245
15-06-2015,21800,21820,21770,21830,21770,20,60,0.0013780431786862835,-0.0004580852038479355
16-06-2015,21800,21820,21775,21835,21775,20,60,0.0011481056257176547,-0.0006869704602702198
17-06-2015,21800,21820,21775,21835,21775,20,60,0.0011481056257176547,-0.0006869704602702198
18-06-2015,21800,21820,21775,21835,21775,20,60,0.0011481056257176547,-0.0006869704602702198
19-06-2015,21800,21820,21770,21830,21770,20,60,0.0013780431786862835,-0.0004580852038479355
20-06-2015,21800,21820,21770,21830,21770,20,60,0.0013780431786862835,-0.0004580852038479355
21-06-2015,21800,21820,21770,21830,21770,20,60,0.0013780431786862835,-0.0004580852038479355
22-06-2015,21810,21830,21770,21830,21770,20,60,0.0018373909049149706,0.0
23-06-2015,21800,21820,21775,21835,21775,20,60,0.0011481056257176547,-0.0006869704602702198
24-06-2015,21810,21830,21780,21840,21780,20,60,0.0013774104683195176,-0.00045787545787545625
25-06-2015,21820,21840,21780,21840,21780,20,60,0.0018365472910928382,0.0
26-06-2015,21825,21850,21780,21840,21780,25,60,0.0020661157024792765,0.00045787545787545625
27-06-2015,21825,21850,21780,21840,21780,25,60,0.0020661157024792765,0.00045787545787545625
28-06-2015,21825,21850,21780,21840,21780,25,60,0.0020661157024792765,0.00045787545787545625
29-06-2015,21830,21860,21780,21840,21780,30,60,0.0022956841138659367,0.0009157509157509125
30-06-2015,21830,21860,21780,21840,21780,30,60,0.0022956841138659367,0.0009157509157509125
01-07-2015,21830,21860,21770,21830,21770,30,60,0.002756086357372567,0.0013742556115436955
02-07-2015,21830,21850,21770,21830,21770,20,60,0.002756086357372567,0.000916170407695871
03-07-2015,21840,21870,21770,21830,21770,30,60,0.003215434083601254,0.001832340815391742
04-07-2015,21840,21870,21770,21830,21770,30,60,0.003215434083601254,0.001832340815391742
05-07-2015,21840,21870,21770,21830,21770,30,60,0.003215434083601254,0.001832340815391742
06-07-2015,21840,21870,21775,21835,21775,30,60,0.0029850746268655914,0.0016029310739638092
07-07-2015,21850,21880,21780,21840,21780,30,60,0.003213957759412356,0.001831501831501825
08-07-2015,21840,21870,21780,21840,21780,30,60,0.0027548209366390353,0.0013736263736263687
09-07-2015,21840,21870,21780,21840,21780,30,60,0.0027548209366390353,0.0013736263736263687
10-07-2015,21840,21870,21780,21840,21780,30,60,0.0027548209366390353,0.0013736263736263687
11-07-2015,21840,21870,21780,21840,21780,30,60,0.0027548209366390353,0.0013736263736263687
12-07-2015,21840,21870,21780,21840,21780,30,60,0.0027548209366390353,0.0013736263736263687
13-07-2015,21840,21870,21775,21835,21775,30,60,0.0029850746268655914,0.0016029310739638092
14-07-2015,21830,21850,21775,21835,21775,20,60,0.0025258323765786628,0.0006869704602701088
15-07-2015,21830,21850,21775,21835,21775,20,60,0.0025258323765786628,0.0006869704602701088
16-07-2015,21830,21850,21775,21835,21775,20,60,0.0025258323765786628,0.0006869704602701088
17-07-2015,21830,21850,21775,21835,21775,20,60,0.0025258323765786628,0.0006869704602701088
18-07-2015,21830,21850,21775,21835,21775,20,60,0.0025258323765786628,0.0006869704602701088
19-07-2015,21830,21850,21775,21835,21775,20,60,0.0025258323765786628,0.0006869704602701088
20-07-2015,21890,21910,21780,21840,21780,20,60,0.005050505050504972,0.0032051282051281937
21-07-2015,21890,21910,21780,21840,21780,20,60,0.005050505050504972,0.0032051282051281937
22-07-2015,21890,21910,21780,21840,21780,20,60,0.005050505050504972,0.0032051282051281937
23-07-2015,21890,21910,21780,21840,21780,20,60,0.005050505050504972,0.0032051282051281937
24-07-2015,21890,21910,21780,21840,21780,20,60,0.005050505050504972,0.0032051282051281937
25-07-2015,21890,21910,21780,21840,21780,20,60,0.005050505050504972,0.0032051282051281937
26-07-2015,21890,21910,21780,21840,21780,20,60,0.005050505050504972,0.0032051282051281937
27-07-2015,21890,21910,21780,21840,21780,20,60,0.005050505050504972,0.0032051282051281937
28-07-2015,21890,21910,21780,21840,21780,20,60,0.005050505050504972,0.0032051282051281937
29-07-2015,21895,21915,21780,21840,21780,20,60,0.005280073461891632,0.003434065934065922
30-07-2015,21895,21915,21780,21840,21780,20,60,0.005280073461891632,0.003434065934065922
31-07-2015,21910,21940,21780,21840,21780,30,60,0.005968778696051391,0.0045787545787545625
01-08-2015,21910,21940,21780,21840,21780,30,60,0.005968778696051391,0.0045787545787545625
02-08-2015,21910,21940,21780,21840,21780,30,60,0.005968778696051391,0.0045787545787545625
03-08-2015,21910,21940,21780,21840,21780,30,60,0.005968778696051391,0.0045787545787545625
04-08-2015,21910,21940,21780,21840,21780,30,60,0.005968778696051391,0.0045787545787545625
05-08-2015,21910,21940,21780,21840,21780,30,60,0.005968778696051391,0.0045787545787545625
